sourceIssueType,issueType,bankKey,itemId,classification,afterNormalPracticeEligible,afterStatus,afterIssues,runtimeAction,reason
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_035,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_036,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_040,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_041,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_042,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_043,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_044,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_047,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_048,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_049,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_050,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_051,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_052,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_053,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_054,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_055,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_056,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_057,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_058,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_059,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_060,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_061,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_062,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_063,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_064,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_065,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_066,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_067,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_068,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_069,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_070,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_071,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_072,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_073,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_074,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_075,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_076,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_077,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_078,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_079,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_080,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_081,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_082,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_083,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_084,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_085,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_086,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_087,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_088,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_089,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_090,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_091,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_092,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_093,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_094,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_095,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_096,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_097,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
