queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-09076,v080149_cat16_collocation_cat16_coll_006,cat16-coll-006,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09077,v080149_cat16_collocation_cat16_coll_008,cat16-coll-008,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09078,v080149_cat16_collocation_cat16_coll_009,cat16-coll-009,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09079,v080149_cat16_collocation_cat16_coll_012,cat16-coll-012,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09080,v080149_cat16_collocation_cat16_coll_020,cat16-coll-020,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09081,v080149_cat16_collocation_cat16_coll_021,cat16-coll-021,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09082,v080149_cat16_collocation_cat16_coll_022,cat16-coll-022,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09083,v080149_cat16_collocation_cat16_coll_025,cat16-coll-025,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09084,v080149_cat16_collocation_cat16_coll_031,cat16-coll-031,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09085,v080149_cat16_collocation_cat16_coll_032,cat16-coll-032,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09086,v080149_cat16_collocation_cat16_coll_034,cat16-coll-034,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09087,v080149_cat16_collocation_cat16_coll_035,cat16-coll-035,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09088,v080149_cat16_collocation_cat16_coll_036,cat16-coll-036,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09089,v080149_cat16_collocation_cat16_coll_052,cat16-coll-052,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09090,v080149_cat16_collocation_cat16_coll_053,cat16-coll-053,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-14207,b1_vocab_rueckmeldung_001,,content/b1-wortschatz.js,docs/qa/v0.85.7_under_contextualised_cloze_deferred_rows.csv,v0.85.7,under_contextualised_cloze_without_cue,QUARANTINE_OR_DEFER,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-14208,b1_vocab_rueckmeldung_002,,content/b1-wortschatz.js,docs/qa/v0.85.7_under_contextualised_cloze_deferred_rows.csv,v0.85.7,under_contextualised_cloze_without_cue,QUARANTINE_OR_DEFER,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-14209,b1_vocab_beschwerden_002,,content/b1-wortschatz.js,docs/qa/v0.85.7_under_contextualised_cloze_deferred_rows.csv,v0.85.7,under_contextualised_cloze_without_cue,QUARANTINE_OR_DEFER,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
