itemId,sourceFile,routeOrModule,itemType,currentPrompt,currentStimulus,currentAnswer,issueType,issueSeverity,reason,recommendedAction,normalPracticeEligible,reviewStatus
v080149_cat11_practice_family_cat11_pf_089,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,ein Argument ___.,ein Argument ___.,nennen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_090,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,einen Punkt ___.,einen Punkt ___.,ansprechen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_091,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,ein Thema ___.,ein Thema ___.,besprechen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_092,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,ein Anliegen ___.,ein Anliegen ___.,ansprechen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_093,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,ein Problem ___.,ein Problem ___.,klären,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_094,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,einen Fehler ___.,einen Fehler ___.,ansprechen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_095,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,ein Missverständnis ___.,ein Missverständnis ___.,klären,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_096,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,um Klärung ___.,um Klärung ___.,bitten,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_097,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,eine Lösung ___.,eine Lösung ___.,finden,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_098,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,einen Kompromiss ___.,einen Kompromiss ___.,finden,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_099,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,eine Vereinbarung ___.,eine Vereinbarung ___.,treffen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_100,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,eine Absprache ___.,eine Absprache ___.,treffen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_101,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,ein Ergebnis ___.,ein Ergebnis ___.,festhalten,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_102,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,eine Nachbesprechung ___.,eine Nachbesprechung ___.,führen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_103,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,einen Konflikt ___.,einen Konflikt ___.,lösen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_104,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,Streit ___.,Streit ___.,vermeiden,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_105,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,eine Meinungsverschiedenheit ___.,eine Meinungsverschiedenheit ___.,klären,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat11_practice_family_cat11_pf_106,content/b1-m11-colleague-feedback-conflict.js,b1_m11,vocab_cloze,Spannungen ___.,Spannungen ___.,abbauen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_collocation_cat12_coll_040,content/b1-m12-forms-admin-certificates.js,b1_m12,multiple_choice,Welche Kollokation passt? bring the original,Welche Kollokation passt? bring the original,das Original mitbringen,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_collocation_cat12_coll_041,content/b1-m12-forms-admin-certificates.js,b1_m12,multiple_choice,Welche Kollokation passt? show ID,Welche Kollokation passt? show ID,den Ausweis vorzeigen,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_001,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Ich möchte einen Antrag ___.,Ich möchte einen Antrag ___.,stellen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_002,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Bitte füllen Sie das Formular ___.,Bitte füllen Sie das Formular ___.,aus,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_004,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Ich muss die Unterlagen bis Freitag ___.,Ich muss die Unterlagen bis Freitag ___.,einreichen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_005,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Ich reiche die fehlenden Unterlagen morgen ___.,Ich reiche die fehlenden Unterlagen morgen ___.,nach,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_009,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Welchen Nachweis muss ich ___?,Welchen Nachweis muss ich ___?,einreichen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_010,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Könnten Sie mir bitte eine Bescheinigung ___?,Könnten Sie mir bitte eine Bescheinigung ___?,ausstellen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_011,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Ich lege eine Kopie ___.,Ich lege eine Kopie ___.,bei,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_013,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Ich hänge die Datei ___.,Ich hänge die Datei ___.,an,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_016,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Bitte geben Sie das Aktenzeichen ___.,Bitte geben Sie das Aktenzeichen ___.,an,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_017,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Ich wollte nach dem Stand meines Antrags ___.,Ich wollte nach dem Stand meines Antrags ___.,fragen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_019,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Mein Antrag ist noch in ___.,Mein Antrag ist noch in ___.,Bearbeitung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_020,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Wie lange dauert die ___?,Wie lange dauert die ___?,Bearbeitung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_022,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Bitte halten Sie die Frist ___.,Bitte halten Sie die Frist ___.,ein,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_023,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Bitte ___ Sie das Formular unten.,Bitte ___ Sie das Formular unten.,unterschreiben,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_025,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Dieses Feld ist ein ___.,Dieses Feld ist ein ___.,Pflichtfeld,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_026,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Was soll ich in dieses Feld ___?,Was soll ich in dieses Feld ___?,eintragen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_028,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Bitte kreuzen Sie das Kästchen ___.,Bitte kreuzen Sie das Kästchen ___.,an,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_031,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Kann ich die Unterlagen auch ___ Post schicken?,Kann ich die Unterlagen auch ___ Post schicken?,per,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_032,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Kann ich die Datei ___ E-Mail senden?,Kann ich die Datei ___ E-Mail senden?,per,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_034,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Bitte geben Sie Ihre Adresse ___.,Bitte geben Sie Ihre Adresse ___.,an,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_037,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Bitte bringen Sie das Original ___.,Bitte bringen Sie das Original ___.,mit,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,medium,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_038,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Bitte beachten Sie den ___.,Bitte beachten Sie den ___.,Hinweis,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat12_practice_family_cat12_pf_039,content/b1-m12-forms-admin-certificates.js,b1_m12,vocab_cloze,Ich bitte um eine schriftliche ___.,Ich bitte um eine schriftliche ___.,Rückmeldung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
