currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_044,cat08-r-044,cat08-r-044,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_044,false,,Welche Form passt? delivery,,Documents,,Bitte bewahren Sie den Beleg auf. | Bitte behalten Sie Beleg. | Bitte legen Sie Beleg ab. | Ich möchte gern die Ware bestellen.,,Bitte bewahren Sie den Beleg auf.,,Watch: aufbewahren separable verb,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_054,cat08-r-054,cat08-r-054,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_054,false,,Welche Form passt? email/phone,,Follow-up,,"Ich wollte kurz nachfragen, ob die Lieferung unterwegs ist. | Ich wollte fragen, ist die Lieferung unterwegs. | Ist Lieferung unterwegs? | Ich möchte gern die Ware bestellen.",,"Ich wollte kurz nachfragen, ob die Lieferung unterwegs ist.","Ich wollte kurz nachfragen, ob die Lieferung unterwegs ist.",Watch: ob-clause word order,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_021,cat08-w-021,cat08-w-021,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_021,false,,Welches Wort passt? to order,,Order actions,,bestellen | anfordern | buchen | die Bestellung,,bestellen,bestellen,Core CAT08 action.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_022,cat08-w-022,cat08-w-022,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_022,false,,Welches Wort passt? to place/submit,,Order actions,,aufgeben | geben | abgeben | die Bestellung,,aufgeben,aufgeben,With Bestellung: eine Bestellung aufgeben.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_023,cat08-w-023,cat08-w-023,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_023,false,,Welches Wort passt? to choose/select,,Order actions,,auswählen | wählen | aussuchen | die Bestellung,,auswählen,auswählen,"Choose product, colour, size, delivery option.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_024,cat08-w-024,cat08-w-024,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_024,false,,Welches Wort passt? to add,,Order actions,,hinzufügen | zufügen | legen | die Bestellung,,hinzufügen,hinzufügen,Online basket/action.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_025,cat08-w-025,cat08-w-025,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_025,false,,Welches Wort passt? to change,,Order actions,,ändern | wechseln | verschieben | die Bestellung,,ändern,ändern,"Change order, address, quantity.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_026,cat08-w-026,cat08-w-026,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_026,false,,Welches Wort passt? to cancel an order,,Order actions,,stornieren | absagen | kündigen | die Bestellung,,stornieren,stornieren,"Common for cancelling an order, not every appointment.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_027,cat08-w-027,cat08-w-027,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_027,false,,Welches Wort passt? to confirm,,Order actions,,bestätigen | bejahen | bestätigen lassen | die Bestellung,,bestätigen,bestätigen,"Confirm order, delivery date, receipt.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_028,cat08-w-028,cat08-w-028,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_028,false,,Welches Wort passt? to process/work on,,Order actions,,bearbeiten | verarbeiten | arbeiten an | die Bestellung,,bearbeiten,bearbeiten,Order processing.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_029,cat08-w-029,cat08-w-029,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_029,false,,Welches Wort passt? to check/review,,Order actions,,prüfen | kontrollieren | testen | die Bestellung,,prüfen,prüfen,"Check invoice, order, delivery.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_030,cat08-w-030,cat08-w-030,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_030,false,,Welches Wort passt? to receive,,Order actions,,erhalten | bekommen | holen | die Bestellung,,erhalten,erhalten,Receive goods/invoice/confirmation.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_031,cat08-w-031,cat08-w-031,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_031,false,,Welches Wort passt? to arrive,,Order actions,,ankommen | erhalten | liefern | die Bestellung,,ankommen,ankommen,Package/delivery arrives.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_032,cat08-w-032,cat08-w-032,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_032,false,,Welches Wort passt? to deliver,,Order actions,,liefern | schicken | bringen | die Bestellung,,liefern,liefern,Seller/carrier delivers.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_033,cat08-w-033,cat08-w-033,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_033,false,,Welches Wort passt? to dispatch/deliver out,,Order actions,,ausliefern | liefern | verschicken | die Bestellung,,ausliefern,ausliefern,Often logistics/company-side.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_034,cat08-w-034,cat08-w-034,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_034,false,,Welches Wort passt? to send/dispatch,,Order actions,,verschicken | schicken | liefern | die Bestellung,,verschicken,verschicken,Company sends goods/documents.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_035,cat08-w-035,cat08-w-035,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_035,false,,Welches Wort passt? to send/dispatch,,Order actions,,versenden | verschicken | liefern | die Bestellung,,versenden,versenden,More formal/process word for shipping.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_036,cat08-w-036,cat08-w-036,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_036,false,,Welches Wort passt? to deliver to recipient,,Order actions,,zustellen | liefern | schicken | die Bestellung,,zustellen,,Carrier delivers to an address/person.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_037,cat08-w-037,cat08-w-037,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_037,false,,Welches Wort passt? to accept/receive,,Order actions,,annehmen | bekommen | erhalten | die Bestellung,,annehmen,,Accept a package or delivery.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_038,cat08-w-038,cat08-w-038,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_038,false,,Welches Wort passt? to pick up/collect,,Order actions,,abholen | holen | bekommen | die Bestellung,,abholen,,Pick up parcel/order.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_040,cat08-w-040,cat08-w-040,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_040,false,,Welches Wort passt? to ask/check again,,Order actions,,nachfragen | fragen | beschweren | die Bestellung,,nachfragen,,Ask about delivery/order status.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_064,cat08-w-064,cat08-w-064,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_064,false,,Welches Wort passt? expected/estimated,,Delivery,,voraussichtlich | ungefähr | wahrscheinlich | die Bestellung,,voraussichtlich,,Common in delivery estimates.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_065,cat08-w-065,cat08-w-065,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_065,false,,Welches Wort passt? on time/punctual,,Delivery,,pünktlich | rechtzeitig | verspätet | die Bestellung,,pünktlich,,For delivery/person.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_066,cat08-w-066,cat08-w-066,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_066,false,,Welches Wort passt? delayed/late,,Delivery,,verspätet | spät | verschoben | die Bestellung,,verspätet,,Delivery is delayed.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_075,cat08-w-075,cat08-w-075,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_075,false,,Welches Wort passt? available for delivery,,Delivery,,lieferbar | verfügbar | vorrätig | die Bestellung,,lieferbar,,Product availability.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_076,cat08-w-076,cat08-w-076,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_076,false,,Welches Wort passt? available,,Delivery,,verfügbar | lieferbar | frei | die Bestellung,,verfügbar,,General availability.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_wortschatz_cat08_w_077,cat08-w-077,cat08-w-077,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-wortschatz-cat08_w_077,false,,Welches Wort passt? in stock,,Delivery,,vorrätig | verfügbar | lieferbar | die Bestellung,,vorrätig,,Stock at shop/warehouse.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m09-complaints-customer-service.js,v080149_cat09_practice_family_cat09_pf_009,cat09-pf-009,cat09-pf-009,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT09-practice_family-cat09_pf_009,false,,Welche Formulierung ist natürlich?,,A Die Lieferung ist unvollständig. / B Die Lieferung ist unkomplett gemacht. / C Die Lieferung fehlt alles.,,A | A Die Lieferung ist unvollständig. | B Die Lieferung ist unkomplett gemacht. | C Die Lieferung fehlt alles.,,A,,Use “unvollständig” for an incomplete delivery.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
