queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-02430,v080149_cat13_practice_family_cat13_pf_056,cat13-pf-056,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02431,v080149_cat13_practice_family_cat13_pf_057,cat13-pf-057,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02432,v080149_cat13_practice_family_cat13_pf_058,cat13-pf-058,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02433,v080149_cat13_practice_family_cat13_pf_059,cat13-pf-059,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02434,v080149_cat13_practice_family_cat13_pf_060,cat13-pf-060,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02435,v080149_cat13_practice_family_cat13_pf_061,cat13-pf-061,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02436,v080149_cat13_practice_family_cat13_pf_062,cat13-pf-062,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02437,v080149_cat13_practice_family_cat13_pf_063,cat13-pf-063,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02438,v080149_cat13_practice_family_cat13_pf_064,cat13-pf-064,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02439,v080149_cat13_practice_family_cat13_pf_065,cat13-pf-065,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02440,v080149_cat13_practice_family_cat13_pf_066,cat13-pf-066,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02441,v080149_cat13_practice_family_cat13_pf_067,cat13-pf-067,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02442,v080149_cat13_practice_family_cat13_pf_068,cat13-pf-068,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02443,v080149_cat13_practice_family_cat13_pf_069,cat13-pf-069,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02444,v080149_cat13_practice_family_cat13_pf_070,cat13-pf-070,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02445,v080149_cat13_practice_family_cat13_pf_071,cat13-pf-071,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02446,v080149_cat13_practice_family_cat13_pf_072,cat13-pf-072,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02447,v080149_cat13_practice_family_cat13_pf_073,cat13-pf-073,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02448,v080149_cat13_practice_family_cat13_pf_074,cat13-pf-074,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02449,v080149_cat13_practice_family_cat13_pf_075,cat13-pf-075,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02450,v080149_cat13_practice_family_cat13_pf_076,cat13-pf-076,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02451,v080149_cat13_practice_family_cat13_pf_080,cat13-pf-080,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02452,v080149_cat13_practice_family_cat13_pf_081,cat13-pf-081,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02453,v080149_cat13_practice_family_cat13_pf_084,cat13-pf-084,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02455,v080149_cat13_practice_family_cat13_pf_100,cat13-pf-100,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02456,v080149_cat13_practice_family_cat13_pf_103,cat13-pf-103,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02457,v080149_cat13_practice_family_cat13_pf_104,cat13-pf-104,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02458,v080149_cat13_practice_family_cat13_pf_111,cat13-pf-111,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02459,v080149_cat13_redemittel_cat13_r_010,cat13-r-010,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02460,v080149_cat13_redemittel_cat13_r_011,cat13-r-011,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02461,v080149_cat13_redemittel_cat13_r_012,cat13-r-012,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02462,v080149_cat13_redemittel_cat13_r_017,cat13-r-017,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02463,v080149_cat13_redemittel_cat13_r_020,cat13-r-020,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02464,v080149_cat13_redemittel_cat13_r_029,cat13-r-029,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02465,v080149_cat13_redemittel_cat13_r_030,cat13-r-030,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02466,v080149_cat13_redemittel_cat13_r_032,cat13-r-032,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02467,v080149_cat13_redemittel_cat13_r_033,cat13-r-033,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review | privacy_security_review,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02468,v080149_cat13_redemittel_cat13_r_035,cat13-r-035,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02469,v080149_cat13_redemittel_cat13_r_036,cat13-r-036,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02470,v080149_cat13_redemittel_cat13_r_037,cat13-r-037,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02471,v080149_cat13_redemittel_cat13_r_038,cat13-r-038,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
