issueType,bankKey,itemId,status,routeKey,surface,reviewStatus,reviewFlagReason,humanReviewReason,issueCodes,reason
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_007,active,b1_m14,cloze,review_flagged_imported,phrase is useful but needs B1/register review,phrase is useful but needs B1/register review,accepted_answer_policy_gap | medical_legal_admin_review | register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_008,active,b1_m14,production,review_flagged_imported,formal written chunk; review before import,formal written chunk; review before import,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_019,active,b1_m14,cloze,review_flagged_imported,admin precision; keep general only,admin precision; keep general only,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_020,active,b1_m14,correction,review_flagged_imported,als/wenn boundary and Perfekt/Präteritum context,als/wenn boundary and Perfekt/Präteritum context,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_021,active,b1_m14,cloze,review_flagged_imported,als/wenn examples need review,als/wenn examples need review,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_022,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_023,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_024,active,b1_m14,satzbau,review_flagged_imported,Tense sequencing can be hidden multi-skill trap.,Tense sequencing can be hidden multi-skill trap.,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_025,active,b1_m14,cloze,review_flagged_imported,Aspect/continuity nuance.,Aspect/continuity nuance.,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_026,active,b1_m14,correction,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_027,active,b1_m14,correction,review_flagged_imported,CAT06 overlap and nuance.,CAT06 overlap and nuance.,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_028,active,b1_m14,cloze,review_flagged_imported,B1/B2 boundary.,B1/B2 boundary.,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_029,active,b1_m14,correction,review_flagged_imported,Data/admin contexts require review.,Data/admin contexts require review.,b1_b2_boundary | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_030,active,b1_m14,correction,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_031,active,b1_m14,cloze,review_flagged_imported,admin precision around completeness.,admin precision around completeness.,b1_b2_boundary | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_033,active,b1_m14,correction,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_035,active,b1_m14,cloze,review_flagged_imported,privacy/document context review,privacy/document context review,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_036,active,b1_m14,satzbau,review_flagged_imported,Two-part structure can allow multiple word orders.,Two-part structure can allow multiple word orders.,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_038,active,b1_m14,cloze,review_flagged_imported,Could drift into complaint/legal causality.,Could drift into complaint/legal causality.,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_039,active,b1_m14,production,review_flagged_imported,Potentially valid alternative without dass; human review.,Potentially valid alternative without dass; human review.,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_045,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_051,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_052,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_053,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_054,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_055,active,b1_m14,production,review_flagged_imported,admin/payment/service context or multi-answer connector nuance; human review before import,admin/payment/service context or multi-answer connector nuance; human review before import,accepted_answer_policy_gap | medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_058,active,b1_m14,production,review_flagged_imported,admin/payment/service context or multi-answer connector nuance; human review before import,admin/payment/service context or multi-answer connector nuance; human review before import,accepted_answer_policy_gap | medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_063,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_064,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_068,active,b1_m14,production,review_flagged_imported,admin/payment/service context or multi-answer connector nuance; human review before import,admin/payment/service context or multi-answer connector nuance; human review before import,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_070,active,b1_m14,production,review_flagged_imported,admin/payment/service context or multi-answer connector nuance; human review before import,admin/payment/service context or multi-answer connector nuance; human review before import,accepted_answer_policy_gap,Item is excluded or marked for review.
