queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-06043,v080149_cat13_practice_family_cat13_pf_034,cat13-pf-034,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06044,v080149_cat13_practice_family_cat13_pf_039,cat13-pf-039,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06045,v080149_cat13_practice_family_cat13_pf_040,cat13-pf-040,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06046,v080149_cat13_practice_family_cat13_pf_041,cat13-pf-041,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06047,v080149_cat13_practice_family_cat13_pf_047,cat13-pf-047,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06048,v080149_cat13_practice_family_cat13_pf_048,cat13-pf-048,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06049,v080149_cat13_practice_family_cat13_pf_049,cat13-pf-049,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06050,v080149_cat13_practice_family_cat13_pf_051,cat13-pf-051,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06051,v080149_cat13_practice_family_cat13_pf_052,cat13-pf-052,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06052,v080149_cat13_practice_family_cat13_pf_053,cat13-pf-053,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06053,v080149_cat13_practice_family_cat13_pf_054,cat13-pf-054,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06054,v080149_cat13_practice_family_cat13_pf_055,cat13-pf-055,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06055,v080149_cat13_practice_family_cat13_pf_056,cat13-pf-056,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06056,v080149_cat13_practice_family_cat13_pf_057,cat13-pf-057,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06057,v080149_cat13_practice_family_cat13_pf_058,cat13-pf-058,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06058,v080149_cat13_practice_family_cat13_pf_059,cat13-pf-059,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06059,v080149_cat13_practice_family_cat13_pf_060,cat13-pf-060,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06060,v080149_cat13_practice_family_cat13_pf_061,cat13-pf-061,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06061,v080149_cat13_practice_family_cat13_pf_062,cat13-pf-062,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06062,v080149_cat13_practice_family_cat13_pf_063,cat13-pf-063,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06063,v080149_cat13_practice_family_cat13_pf_064,cat13-pf-064,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06064,v080149_cat13_practice_family_cat13_pf_065,cat13-pf-065,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06065,v080149_cat13_practice_family_cat13_pf_066,cat13-pf-066,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06066,v080149_cat13_practice_family_cat13_pf_068,cat13-pf-068,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06067,v080149_cat13_practice_family_cat13_pf_069,cat13-pf-069,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06068,v080149_cat13_practice_family_cat13_pf_070,cat13-pf-070,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06069,v080149_cat13_practice_family_cat13_pf_071,cat13-pf-071,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06070,v080149_cat13_practice_family_cat13_pf_072,cat13-pf-072,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06071,v080149_cat13_practice_family_cat13_pf_074,cat13-pf-074,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06072,v080149_cat13_practice_family_cat13_pf_076,cat13-pf-076,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06073,v080149_cat13_practice_family_cat13_pf_077,cat13-pf-077,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06074,v080149_cat13_practice_family_cat13_pf_080,cat13-pf-080,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06075,v080149_cat13_practice_family_cat13_pf_081,cat13-pf-081,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06076,v080149_cat13_practice_family_cat13_pf_084,cat13-pf-084,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06078,v080149_cat13_practice_family_cat13_pf_097,cat13-pf-097,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06079,v080149_cat13_practice_family_cat13_pf_098,cat13-pf-098,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
